topology,layout,permutation,route_status,paths,routed_paths,failed_paths,drc_violation_count,crossing_count,braid_pair_count,max_pair_crossing_count,repeated_crossing_pairs,topology_wiring_um,physical_wiring_um,wiring_delta_um,topology_worst_il_db,physical_worst_il_db,worst_il_delta_db,avg_il_delta_db,grid_pitch_um,grid_merge_tol_um,min_spacing_um,mrr_keepout_um,port_escape_um,crossing_penalty_um,turn_guard_um,turn_timing_penalty_um,backtrack_penalty_um,hairpin_penalty_um,loss_aware_cost,prop_loss_db_per_um,bend_loss_db_per_bend,crossing_loss_db_per_cross,repeated_crossing_loss_db,jog_penalty_db,bend_placement_penalty_db,max_astar_pops,ripup_max_astar_pops,local_repair_max_shift_tracks,route_window_max_detour_tracks,effective_route_window_slack_um,grid_margin_tracks,stage_pitch_um,wire_pitch_um,x_start_um,x_end_um,astar_calls,ripup_passes,ripup_passes_executed,early_stop_enabled,early_stopped,n_logical,layer,perm_idx,seed,runtime_s,failure_rate
spanke_benes_rect_3x3,default,1-0-2,routed,3,3,0,0,5,2,3,I0-I1:3;I0-I2:2,1091.000000,1895.641578,804.641578,0.908232,2.220019,1.311788,0.908094,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,3,3,1,True,False,3,physical,2,42,0.095223,0.0
spanke_benes_rect_3x3,default,2-0-1,routed,3,3,0,0,4,1,2,I1-I2:2,1091.000000,1861.203522,770.203522,0.855265,1.914345,1.059080,0.823469,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,1,3,1,True,False,3,physical,3,42,0.059403,0.0
spanke_benes_rect_3x3,default,0-1-2,routed,3,3,0,0,6,2,4,I0-I1:4;I1-I2:2,1091.000000,1919.933614,828.933614,0.920899,2.537394,1.616496,0.987622,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,4,3,1,True,False,3,physical,4,42,0.268816,0.0
spanke_benes_rect_3x3,default,2-1-0,routed,3,3,0,0,3,0,1,,1091.000000,1816.911486,725.911486,0.842598,1.626386,0.783788,0.730608,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,0,3,1,True,False,3,physical,5,42,0.028982,0.0
padded_benes_4x4,default,2-1-3-0,routed,4,4,0,0,20,5,6,I0-I1:3;I0-I2:6;I1-I2:4;I1-I3:3;I2-I3:3,1636.000000,3407.092880,1771.092880,1.292899,3.685683,2.392784,1.711796,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,7,3,1,True,False,4,physical,0,42,1.316748,0.0
padded_benes_4x4,default,0-3-2-1,routed,4,4,0,0,13,5,3,I0-I1:2;I0-I2:2;I0-I3:2;I1-I2:3;I2-I3:3,1636.000000,3296.407045,1660.407045,1.288232,2.863559,1.575327,1.295204,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,6,3,1,True,False,4,physical,1,42,1.012215,0.0
padded_benes_4x4,default,3-0-1-2,failed,4,3,1,0,10,3,5,I0-I1:3;I0-I3:5;I1-I3:2,1636.000000,2562.429174,926.429174,1.280232,2.944975,1.664743,1.387953,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,7,3,4,True,True,4,physical,2,42,2.056437,0.25
padded_benes_4x4,default,3-2-1-0,routed,4,4,0,0,12,2,5,I0-I1:5;I2-I3:3,1636.000000,3240.946861,1604.946861,1.275565,2.738892,1.463327,1.179973,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,4,3,1,True,False,4,physical,3,42,0.503337,0.0
padded_benes_4x4,default,2-0-3-1,routed,4,4,0,0,19,5,6,I0-I1:3;I0-I2:6;I1-I2:4;I1-I3:2;I2-I3:3,1636.000000,3386.654825,1750.654825,1.280232,3.685683,2.405451,1.655327,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,6,3,1,True,False,4,physical,4,42,1.255494,0.0
padded_benes_4x4,default,1-3-0-2,routed,4,4,0,0,11,4,3,I0-I1:2;I0-I3:2;I1-I3:3;I2-I3:2,1636.000000,3275.530935,1639.530935,1.288232,2.863559,1.575327,1.192265,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,5,3,1,True,False,4,physical,5,42,0.839513,0.0
padded_benes_4x4,default,2-3-1-0,routed,4,4,0,0,13,2,6,I0-I1:6;I2-I3:3,1636.000000,3295.238898,1659.238898,1.288232,3.104975,1.816743,1.254619,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,5,3,1,True,False,4,physical,6,42,0.910445,0.0
padded_benes_4x4,default,1-3-2-0,failed,4,3,1,0,6,2,3,I0-I2:2;I2-I3:3,1636.000000,2187.451302,551.451302,1.288232,2.374892,1.086660,0.891634,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,5,3,4,True,True,4,physical,7,42,1.836299,0.25
padded_benes_4x4,default,2-1-0-3,routed,4,4,0,0,23,5,6,I0-I1:3;I0-I3:6;I1-I2:3;I1-I3:4;I2-I3:6,1636.000000,3435.384916,1799.384916,1.292899,4.139058,2.846159,1.873442,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,7,3,1,True,False,4,physical,8,42,1.058299,0.0
padded_benes_4x4,default,2-3-0-1,routed,4,4,0,0,14,2,6,I0-I1:4;I2-I3:6,1636.000000,3323.530935,1687.530935,1.288232,3.150391,1.862159,1.316265,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,6,3,1,True,False,4,physical,9,42,1.175811,0.0
padded_benes_4x4,default,0-1-3-2,routed,4,4,0,0,17,6,5,I0-I1:4;I0-I2:2;I0-I3:2;I1-I2:2;I1-I3:2;I2-I3:5,1636.000000,3654.115008,2018.115008,1.292899,3.935807,2.642908,1.726558,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,8,3,1,True,False,4,physical,10,42,1.644252,0.0
padded_benes_4x4,default,2-0-1-3,routed,4,4,0,0,16,5,4,I0-I1:3;I0-I3:4;I1-I2:2;I1-I3:2;I2-I3:4,1636.000000,3432.946861,1796.946861,1.280232,3.469642,2.189410,1.525973,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,6,3,1,True,False,4,physical,11,42,1.030835,0.0
padded_benes_4x4,default,3-1-2-0,routed,4,4,0,0,15,5,3,I0-I1:3;I0-I2:3;I1-I2:2;I1-I3:3;I2-I3:3,1636.000000,3319.676953,1683.676953,1.292899,2.891600,1.598701,1.413088,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,10,3,2,True,False,4,physical,12,42,2.127687,0.0
padded_benes_4x4,default,1-0-2-3,routed,4,4,0,0,17,6,6,I0-I1:3;I0-I2:2;I0-I3:2;I1-I2:2;I1-I3:2;I2-I3:6,1636.000000,3618.946861,1982.946861,1.280232,3.901890,2.621658,1.718973,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,7,3,1,True,False,4,physical,13,42,1.470902,0.0
padded_benes_4x4,default,1-2-3-0,routed,4,4,0,0,11,4,3,I0-I1:2;I0-I2:2;I1-I2:2;I2-I3:3,1636.000000,3198.115008,1562.115008,1.280232,2.569435,1.289204,1.148558,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,4,3,1,True,False,4,physical,14,42,0.818618,0.0
padded_benes_4x4,default,0-2-1-3,routed,4,4,0,0,11,5,2,I0-I1:2;I0-I2:2;I0-I3:2;I1-I3:2;I2-I3:2,1636.000000,3265.822972,1629.822972,1.331565,2.686892,1.355327,1.184911,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,5,3,1,True,False,4,physical,15,42,0.967453,0.0
padded_benes_4x4,default,3-2-0-1,routed,4,4,0,0,13,2,5,I0-I1:5;I2-I3:4,1636.000000,3255.530935,1619.530935,1.288232,2.811559,1.523327,1.232265,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,5,3,1,True,False,4,physical,16,42,0.467328,0.0
padded_benes_4x4,default,0-3-1-2,routed,4,4,0,0,14,6,3,I0-I1:2;I0-I2:2;I0-I3:2;I1-I2:3;I1-I3:3;I2-I3:2,1636.000000,3336.115008,1700.115008,1.288232,3.168975,1.880743,1.367558,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,6,3,1,True,False,4,physical,17,42,1.043855,0.0
padded_benes_4x4,default,3-0-2-1,routed,4,4,0,0,14,5,3,I0-I1:3;I0-I2:3;I1-I2:2;I1-I3:2;I2-I3:3,1636.000000,3314.946861,1678.946861,1.280232,2.891600,1.611368,1.366973,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,5,3,1,True,False,4,physical,18,42,0.862945,0.0
padded_benes_4x4,default,1-0-3-2,routed,4,4,0,0,16,6,5,I0-I1:3;I0-I2:2;I0-I3:2;I1-I2:2;I1-I3:2;I2-I3:5,1636.000000,3599.822972,1963.822972,1.280232,3.915807,2.635575,1.651911,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,7,3,1,True,False,4,physical,19,42,1.523630,0.0
padded_benes_4x4,default,1-2-0-3,failed,4,3,1,0,5,2,2,I0-I3:2;I2-I3:2,1636.000000,2278.867229,642.867229,1.331565,2.434892,1.103327,0.881911,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,5,3,4,True,True,4,physical,20,42,1.740996,0.25
padded_benes_4x4,default,0-1-2-3,routed,4,4,0,0,16,6,4,I0-I1:4;I0-I2:2;I0-I3:2;I1-I2:2;I1-I3:2;I2-I3:4,1636.000000,3335.575192,1699.575192,1.292899,3.306810,2.013911,1.504788,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,6,3,1,True,False,4,physical,21,42,1.381816,0.0
padded_benes_4x4,default,0-2-3-1,routed,4,4,0,0,12,5,3,I0-I1:2;I0-I2:2;I0-I3:2;I1-I2:2;I2-I3:3,1636.000000,3242.407045,1606.407045,1.288232,2.811559,1.523327,1.218204,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,5,3,1,True,False,4,physical,22,42,0.950468,0.0
padded_benes_4x4,default,3-1-0-2,failed,4,3,1,0,10,3,5,I0-I1:3;I0-I3:5;I1-I3:2,1636.000000,2674.429174,1038.429174,1.292899,2.944975,1.652076,1.451953,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,8,3,4,True,True,4,physical,23,42,2.159592,0.25
waksman_4x4,default,2-1-3-0,routed,4,4,0,0,14,5,3,I0-I1:3;I0-I2:2;I1-I2:2;I1-I3:3;I2-I3:3,1572.000000,3063.137137,1491.137137,1.192899,2.777394,1.584496,1.354319,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,10,3,2,True,False,4,physical,0,42,1.303912,0.0
waksman_4x4,default,0-3-2-1,routed,4,4,0,0,11,4,3,I0-I1:2;I0-I2:2;I0-I3:2;I2-I3:3,1572.000000,2931.867229,1359.867229,1.091265,2.811559,1.720294,1.132434,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,4,3,1,True,False,4,physical,1,42,0.578600,0.0
waksman_4x4,default,3-0-1-2,routed,4,4,0,0,9,3,2,I1-I2:2;I1-I3:2;I2-I3:2,1572.000000,2930.991118,1358.991118,1.091265,2.558184,1.466919,1.039496,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,3,3,1,True,False,4,physical,2,42,0.268546,0.0
waksman_4x4,default,3-2-1-0,routed,4,4,0,0,12,2,5,I0-I3:3;I2-I3:5,1572.000000,2944.407045,1372.407045,1.111565,3.028308,1.916743,1.201204,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,3,3,1,True,False,4,physical,3,42,0.554178,0.0
waksman_4x4,default,2-0-3-1,failed,4,3,1,0,7,3,3,I0-I1:3;I0-I2:2;I1-I2:2,1572.000000,2232.035376,660.035376,1.180232,2.314143,1.133911,1.102690,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,8,3,3,True,True,4,physical,4,42,2.099485,0.25
waksman_4x4,default,1-3-0-2,routed,4,4,0,0,9,3,2,I0-I1:2;I0-I3:2;I2-I3:2,1572.000000,2910.991118,1338.991118,1.091265,2.221517,1.130252,1.029496,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,3,3,1,True,False,4,physical,5,42,0.395876,0.0
waksman_4x4,default,2-3-1-0,routed,4,4,0,0,11,2,4,I0-I1:4;I2-I3:3,1572.000000,2990.699082,1418.699082,1.111565,2.558892,1.447327,1.171850,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,3,3,1,True,False,4,physical,6,42,0.575930,0.0
waksman_4x4,default,1-3-2-0,routed,4,4,0,0,10,3,3,I0-I1:2;I0-I2:2;I2-I3:3,1572.000000,2903.283155,1331.283155,1.091265,2.474892,1.383627,1.073142,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,3,3,1,True,False,4,physical,7,42,0.421933,0.0
waksman_4x4,default,2-1-0-3,routed,4,4,0,0,15,5,4,I0-I1:3;I0-I3:2;I1-I2:3;I1-I3:2;I2-I3:4,1572.000000,3107.137137,1535.137137,1.192899,2.818810,1.625911,1.426319,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,7,3,1,True,False,4,physical,8,42,0.927908,0.0
waksman_4x4,default,2-3-0-1,routed,4,4,0,0,12,2,6,I0-I1:2;I2-I3:6,1572.000000,3014.699082,1442.699082,1.091265,3.178391,2.087126,1.233850,8.0,3.5,4.0,6.0,10.0,20.0,16.0,48.0,80.0,200.0,False,0.002,0.005,0.1,0.0,0.0,0.0,8000,4000,8,4,37.0,12,105.0,36.0,20.0,365.000000,5,3,1,True,False,4,physical,9,42,0.894627,0.0
